training_data_large
,Title,Topic 1,Topic 2,X.M.._twitter_id
1858677,Sure am!ðŸ˜‰ðŸ˜‚ https://t.co/aRF30L2Kol,6,,8.88635E+17
736838,@9sidekel Happy Birthday to Kel everybody wish him one as well lol,6,,9.00425E+17
1244067,High water still remains a transit challenge in the #CNPBaytown area. #HarveyBaytown  3/5,1,,9.04143E+17
396915,The day before my birthday https://t.co/0Uwrtnsqcb,6,,8.9697E+17
977666,"Two day rain totals....we get about 50""  a year....normally....go awayâ€¦ https://t.co/0k4PwGjvwp",6,,9.02198E+17
1381411,Bride of Bonehead just spinning out some colors ðŸ’• link in bio........#sweet4fuel #boneheadâ€¦ https://t.co/HoNsCXvweu,6,,9.05474E+17
45452,"""Whatever they said your father did he did that shit"" #power https://t.co/b3IIubU18W",6,,8.93325E+17
313781,@TweetsByVo ok,6,,8.96136E+17
615365,@mitzi_rivas18  https://t.co/uQDnSLxwgu,6,,8.99141E+17
1132164,I had the city poppn,6,,9.03133E+17
1693186,Turning 21 is so close yet so far ughh,6,,9.08718E+17
136237,I pray for him to receive blessings he don't even know he's capable of receiving https://t.co/1pFKlO2ffK,6,,8.9436E+17
246657,Can't wait to buy your book in a couple of years... keep shining Khamare âœ¨ https://t.co/fHuzxcJRdN,6,,8.95449E+17
1021118,don't,6,,9.02381E+17
975809,Stg https://t.co/SXPAodYtbM,6,,9.02188E+17
1496544,I just don't understand it. Stop watching stop quoting cnn don't capitalize  just spit. Put them out of business,6,,9.0666E+17
719671,ðŸ‘€ðŸ˜… you seem chill af,6,,9.00202E+17
986620,@CivilRights @fbi @GovAbbott @tedcruz Can you look into this person? https://t.co/eIzg7vXh4X,2,,9.02237E+17
415141,"I personally like big fines &amp; live by ""she doesn't  have to look 'better' to be better"" but some can't get with it &amp; t",6,,8.97197E+17
1243134,stuck in Houston so we spent the day making a dozen different cookie recipes to determine THEâ€¦ https://t.co/bVpiDK1pEM,6,,9.04136E+17
1558783,@abc13houston @RedCross The link doesn't work:/,6,,9.07305E+17
1642565,@demafleez I swear I just saw the face off tut used in @SHO_TwinPeaks,6,,9.08157E+17
390083,Lol it be like that sometime https://t.co/w1tecuZd9m,6,,8.96927E+17
864445,The Story of O.J Kill Jay-Z 4:44 https://t.co/iWaQ6qGsn6,6,,9.01531E+17
385587,@4lisaguerrero Houston Lives You Too Chica!!! #proudlatina #proudlatino #solidarity #hechandoleganas,6,,8.96897E+17
1153474,gas esa cancha dusty crusty and musty ðŸ˜‚ðŸ˜·,6,,9.03367E+17
1167856,Amidst the chaos of this storm and it's aftermath I can't let my head hit the pillow withoutâ€¦ https://t.co/axIQZ8cLLa,6,,9.03458E+17
1082290,1. @DeadByBHVR: Create a Hall of Fame - Immediately 2. Induct this video3. No one else is allowed in. Just Tek and this vide,6,,9.02753E+17
1736031,Making dem rounds today! Left Spurs tryouts now checking out RidgePoint HS football. 2 good friends sons play  John Norman &,4,,9.09201E+17
763875,Shadow Puppet Theatre presents If I Were a Jungle Animal by Amanda Ellery August 24 at 11am.â€¦ https://t.co/U8vP5u8T4H,6,,9.00702E+17
1416530,I just got mine removed yesterday lol I feel so different but a good different ðŸ™ƒ no more hell for me https://t.co/uiJ8mGJEpa,6,,9.05827E+17
1880961,@tedcruz you need to do a better job protecting #TexasWomen and their rights to their bodies before you take #JeffSessions job,2,,8.89671E+17
744154,ðŸ˜‚ðŸ˜‚ðŸ˜‚@xo_mdrg https://t.co/01lyKqNdW1,6,,9.00487E+17
1212858,lmao its at your worst times when you see who really down for you,6,,9.03834E+17
563234,ðŸŒšðŸŒšðŸ‘€ðŸ‘‹ https://t.co/1ZyE7GBzjQ,6,,8.98628E+17
1204114,Girl let me spoil you. Take you to the mall to spurge just a little too. Got her some heals thatre redbottoms just to satisfy,6,,9.0378E+17
376818,i'm #smooth idk why boys don't want me https://t.co/0Ke8MLonY4,6,,8.96829E+17
1075306,This is the enclave off barker cypress rd https://t.co/IJFo9QhpV2,6,,9.0272E+17
176503,Ayeee âœŠðŸ¼ https://t.co/3bKHOIJuMh,6,,8.94752E+17
1197810,Say it louder for the people in the back ðŸ—£ðŸ—£ https://t.co/PwCzQkkcTL,6,,9.03735E+17
956961,"""You ain't got to go to church to get to know your God""",6,,9.02014E+17
1798056,Not raiding until tonight so I can continue on yookalaylee until then!,6,,9.0987E+17
1126109,Uplit someone with just a simple smile or compliment. You could probably make their day and yours.,6,,9.03098E+17
255539,@DannyWills_13 miss you danny boy,6,,8.95507E+17
1630054,CR wants his hat trick.,6,,9.08057E+17
368112,What you see is what you get with me ðŸ’†ðŸ½,6,,8.96756E+17
1289412,@ImBoredSo_I @cartijr @_rodryyy_ Bitch even if I could we wouldn't fit lmao,6,,9.04558E+17
1289448,this curfew sucks,6,,9.04558E+17
1177318,September is the start of cuffing season. Gives enough time for them to be coming around during the holidays,6,,9.03507E+17
1331590,@rdzd94 @keeprever Jackie don't ft me.,6,,9.0496E+17
1874621,snapchat : ayeelauryn,6,,8.89375E+17
1145941,I need to go sit these tickets out ðŸ˜©,6,,9.03312E+17
314626,Somebody Mention This,6,,8.96144E+17
1532534,Rafael Nadal wins the 2017 #USOpen and his 16th major. What a 2017 for him!,4,,9.07014E+17
1710185,They got the GOAT @TheRealJRSmith up there reppin the Cavs ðŸ¤˜ðŸ¾ https://t.co/lwDgMlg5BF,4,,9.08871E+17
52125,ðŸ˜©,6,,8.93413E+17
376500,It is ðŸ”¥today but #ellisbrothersbbq is going down @LeeChickenDonut #bbq #smoked #primebrisketâ€¦ https://t.co/wduB2J6IAC,6,,8.96826E+17
306867,Trying to get your shit together for school is so hard I cry,6,,8.96079E+17
173398,How much longer will the failing trump organization with its poor leadership &amp; history of fraud (and four bankruptcies!) R,2,,8.94733E+17
632860,Fuck traffic is going to suck tomorrow!,6,,8.99381E+17
804583,It's not even 8:30 a.m. and already the Academy at Hwy 290 and FM 1960 is out of bottled water. #HurricaneHarvey,1,,9.01072E+17
997100,@stjbs did you find out about the baby? I saw this on my feed https://t.co/ahOmEctrEQ,6,,9.02282E+17
1710287,Baby steps,6,,9.08872E+17
1646343,man ! https://t.co/LNEUnP5lLg,6,,9.08181E+17
1564011,Demi's new song is sooooo good ðŸ˜­,6,,9.07355E+17
348402,"@dialmformolly @redhed67 @Cecconi140 @pattonoswalt @realDonaldTrump It is an important distinction. ""Rigging"" denotes voter fr",2,,8.96506E+17
1047829,@upreme4 ain't ever fw that,6,,9.02589E+17
1751178,Mood https://t.co/Xfs6jV7Hzr,6,,9.09317E+17
599121,but they wouldn't go to the zoo lol,6,,8.99011E+17
1642391,@islandbreed__ ðŸ˜‚ðŸ˜‚ ðŸ¤¦ðŸ¾â€â™€ï¸ we'll block her tomorrow ðŸ˜‚,6,,9.08156E+17
1800325,the trio them boys. Basketball season need to come on ðŸ˜© #DCFamily ðŸ’—ðŸ˜ˆ https://t.co/ueQUnbvNqY,4,,9.09891E+17
1717009,Srry https://t.co/IvW9vQvw3x,6,,9.08932E+17
1492088,@hatexwebbie It really is,6,,9.06618E+17
804526,Got my 5 day rain kit ðŸ˜Ž,6,,9.01071E+17
1833511,Goosebumps the whole time https://t.co/e2mhXTp1RZ,6,,8.87678E+17
1842704,Gee. (@ Gugliani's in Houston TX) https://t.co/VeZCJGJOGy,6,,8.88055E+17
423851,Malaysia's style of shade throwing is so subtle but so strong. #BBWReunion,6,,8.97265E+17
1674049,He said that FN gone give whoever a haircut ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜Œ,6,,9.08498E+17
1747270,I want UT to win,4,,9.09274E+17
647884,â€œI donâ€™t care if the woman I love is getting slutted out. As long as sheâ€™s honest she can suck all the ham she wantsâ€ - Tony d,6,,8.99484E+17
1311486,Dunkirk is a fantastic movie,6,,9.04814E+17
1251895,Issa gunna be a dope night at the @thejollyfox......ðŸ‘½ðŸ¦Š,6,,9.04194E+17
345376,@kourtNOKardash Save me some,6,,8.9648E+17
598246,Drinking a Weisstheimer by @8thWonderBrew at @8thwonderbrew â€” https://t.co/zb6cSBXlFe #photo,6,,8.99004E+17
1878130,#LillyLIVE what do u think where would you guys be in 30 years,6,,8.89584E+17
292823,That backpedaling shit is clownery ðŸ¤¡,6,,8.95884E+17
302941,@Antwain_A Bleu cheese,6,,8.96049E+17
1703295,Hi friends! Anyone looking to swap #Kaleo #ATX  tickets?â¬‡ï¸â¬‡ï¸â¬‡ï¸ https://t.co/U87lAYI4hX,6,,9.08809E+17
210744,The NBA needs to drug test my boy he smokin that BS ðŸ˜¹ðŸ’¯ðŸ’¯ https://t.co/XEwFGtbMTw,6,,8.95094E+17
1400242,I'm at Dave &amp; Buster's in Houston TX https://t.co/0iF97X4AqK,6,,9.05623E+17
1025040,ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ» @ Houston Texas https://t.co/5DS29FsiP7,6,,9.02396E+17
410118,Sitting here waiting on #BabyA to make moves like https://t.co/jqyMetgHzc,6,,8.97157E+17
1503866,I hope you find somebody to love,6,,9.06719E+17
1378885,Why doesn't CFA make spicy chicken nuggets ðŸ™„,6,,9.05453E+17
46496,yes it depends go to a boojie not a hood one tho https://t.co/kMM0S7ulYQ,6,,8.93331E+17
1561362,!! Real shit https://t.co/jIb6ICmTQt,6,,9.07329E+17
190539,High water on the frontage rd in #NeSide on 69 Eastex Fwy Frontage rd Outbound after Lauder and before Lee Rd. #traffic,6,,8.94931E+17
51325,help,6,,8.93381E+17
784833,Enjoyed this little gem at Treat Cupcakes today! #goodeatsHoustonCertified #goodeatsHoustonâ€¦ https://t.co/HRgvGoZ59d,6,,9.0087E+17
453313,@arialunday happy birthday bud!,6,,8.97568E+17
693342,Ima start taking creatine. Fuk tha bullsheit,6,,9.00006E+17
1515774,EDEN is ducking everything.,6,,9.06908E+17
1505437,TouchdownðŸˆâ¤ï¸ #Coogs,4,,9.0673E+17
144769,I'm only fuckin w/ what matters.,6,,8.94414E+17
910414,This is how I be with my girl https://t.co/JdxIv4L5AY,6,,9.01823E+17
22863,alexis if ur reading this its too late,6,,8.93149E+17
861470,Movie night on the 6th floor tonight at 7 girls attending sign 2 boys in !!! #TXSU21  ðŸ’œðŸ’œ,6,,9.01512E+17
1431578,@youngjuantweets Lol,6,,9.05957E+17
33825,I've Always Been Pretty Mean Bitch All My LifeðŸ’…ðŸ¾,6,,8.93238E+17
704198,I say what I want on MY TWITTER if YOU don't like it UNFOLLOW ME.,6,,9.00102E+17
683363,Hana just chugged her NyQuil I'm dead,6,,8.9984E+17
87237,My mom is trying to kill me ðŸ’€ðŸ’€ðŸ’€ðŸ’€,6,,8.93824E+17
912934,Closed due to flooding in #Houston on 610 W Lp Frontage Rd SB at Beechnut St #traffic https://t.co/vuUN2yElDh,1,,9.01835E+17
1914869,It was a HOT ride in Houston today. https://t.co/dUEhIDLwsS,6,,8.9116E+17
1820855,will post again bc it is accurate; #MOOD #MOOD #MOOD https://t.co/rAcyfnHIj0,6,,8.87105E+17
1524203,Watson and Hopkins weren't at Clemson at the same time were they?,6,,9.06955E+17
1575248,Nah on no homo shit what nigga look to his right or left when he peeing? These dudes just so insecure ðŸ˜‚ nobody finna look at,6,,9.07439E+17
51503,@__baddieA I can't say that,6,,8.93387E+17
88221,O GOOOOD https://t.co/SuD1g702Dq,6,,8.93842E+17
248767,I definitely deserve a date after finishing summer school tomorrow,6,,8.95463E+17
1796598,@Trippy_Lexo Lmao you knew that ?,6,,9.09857E+17
1597632,Highkey https://t.co/2ZoPD3nGBV,6,,9.07705E+17
1389714,Should've gotten hot cheetos while I was at the RMC ðŸ˜…ðŸ˜…,6,,9.05543E+17
1114250,This one free app is helping saves the lives of Hurricane Harvey victims https://t.co/tJDcvc1FqN via @MetroUK,1,,9.03027E+17
326202,Y'all be out here talking bout mfrs behind they back &amp; be grinning all in they damn face like what? ðŸ¤”ðŸ˜•,6,,8.96238E+17
611296,@MeMeSyndrome_ Thanks MeMe. https://t.co/GwCULMNTh2,6,,8.99109E+17
1541712.1,lmao i thought i was spontaneous n shit but its literally just me having bpdðŸ’—ðŸ’—,6,,9.07079E+17
900435,You could NEVER haha u got jokes,6,,9.01706E+17
747139,How bad is this storm â›ˆ suppose to be this store is packed... let me know,1,,9.00512E+17
1695566,Oakland for my bday tho. Gotta make it happen.,6,,9.08739E+17
557742,Forgot all about my bday. ðŸ–more days!,6,,8.98586E+17
967723,*county . These buckle bunnies some serious shit. https://t.co/24plJ9gDrE,6,,9.0207E+17
898647,people are MEAN https://t.co/LVHyEXqSx9,6,,9.01694E+17
1628169,about to take a great nap ttyl world,6,,9.0804E+17
584553,only Filipino family meetings takes up to 2 am in the morning to finish,6,,8.98804E+17
9475,Who gave her my number??? https://t.co/3D4KrJMwxA,6,,8.92959E+17
826438,ðŸ˜Œ https://t.co/nsm9p23Zd8,6,,9.01222E+17
1528851,LA isn't really a football city... https://t.co/5SyLjzWN10,6,,9.06983E+17
360824,@damiansolis_12 wooooooow so you a wife beater now?,6,,8.96604E+17
1595028,"@arikay___ Nah all I heard was ""wait you thought""",6,,9.07684E+17
457650,I appreciate this video ðŸ™ŒðŸ¾ðŸ˜‚ https://t.co/SWDHc1r8zP,6,,8.97601E+17
434652,I real life cannot sleep,6,,8.97337E+17
1914405,Dodgeball has to be one of the top 5 movies of all time.,6,,8.91143E+17
94970,Babe I'm tryna catch up on watching friends for the 8th time https://t.co/WNN88SeHwt,6,,8.93906E+17
784679,This snap group chat is too much ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ we really debating on eating the booty for money,6,,9.00869E+17
645667,Me waiting on this tweet to blow up so I can drop my SoundCloud link https://t.co/h5Gn0n2Z1y,6,,8.99471E+17
1025871,@CrapSandviche Exactly! I'll go back to being annoying later. Right now I'm just worried about my family and friends.,6,,9.024E+17
1751843,Never wrong https://t.co/2rwrCoWnZ6,6,,9.09336E+17
979849,Mad at a chart...he sounds like a libra smh sensitive ass sassy booty digging ass negroes,6,,9.02208E+17
277803,@JordanJanke Foreal dooeee someone else could live off my taxes ðŸ™„,6,,8.95776E+17
1832509,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ’€ https://t.co/mWEeXyLwZA,6,,8.87575E+17
45274,ðŸ©ðŸ–¤ https://t.co/pcH05hJ0Xf,6,,8.93323E+17
1046616,Man I just want some Popeyes,6,,9.02583E+17
906417,the house so badðŸ˜­ https://t.co/6xtxC5RWU3,6,,9.01796E+17
102457,ðŸ¤¦ðŸ½â€â™€ï¸,6,,8.93977E+17
1505605,@TheBiancaDelRio @JazzJennings__ @AydianDowling &amp; @Pride_Portraits talk of the LGBTQ hurricane Harvey relief fund. https:/,1,,9.06731E+17
559721,My goal is to interview @2chainz and @dc2 before I die.,6,,8.98601E+17
1365472,ðŸ¤— https://t.co/t7HlMEzbwd,6,,9.05275E+17
1908579,Edita and I will be at Yucatan taco stand tonight Friday 7.28 from 7 to 10 full bar and bestâ€¦ https://t.co/N0l2q3YT5z,6,,8.90948E+17
1330905,#France #IFP school in Rueil-Malmaison ranks nr 5th worldwide in the field of petroleum engineering (CEOWorld)https://t.co/3,6,,9.04952E+17
1362737,@tylerakern @ESPNSoccerToday The recurrence of a complete lack of a plan offensively after going down. No cohesion in MF. Lots,6,,9.05262E+17
105730,I lived in #Austin #Texas briefly and when I left I swore I would #never come backâ€¦ https://t.co/SAJOT1nOUM,6,,8.94009E+17
409243,I'm at @Dominos Pizza in Houston TX https://t.co/bsbFSrqn6t https://t.co/5ymdbm0ILL,6,,8.9715E+17
71807,@MJEKinder Princesa Monica ready for kinder! Went to assessment in her princess dress- cant wait to meet her MJE kinder teache,6,,8.93625E+17
1341065,That nigha left his gal ðŸ˜©ðŸ˜­ðŸ˜­ðŸ’€ðŸ˜‚ https://t.co/nwl8f8ck6E,6,,9.0511E+17
828869,Pos si como a ti ni el sol te pega https://t.co/TJ2lhYZ29b,6,,9.01234E+17
1033655,@coneja281 Shit look good huh? Shoulda brought me chick fil a earlier dude lol,6,,9.02461E+17
1620387,Me asf ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/GQNJyqmhtZ,6,,9.07966E+17
319205,Nothing can catch my attention like a notification from Lauren Sanderson â¤ https://t.co/yxfeZKD4wy,6,,8.96184E+17
1225645,I mostly just be tweeting bullshit,6,,9.04012E+17
1021670,ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/5czYQcF6AN,6,,9.02383E+17
1644347,â€œHow you looking up to me but talking downâ€ https://t.co/lff37YUtnf,6,,9.08168E+17
1120846,Tryna Bless somebody's Daughter,6,,9.0307E+17
188613,Book your next appointment with me on StyleSeat. It's super easy! https://t.co/UBppyNsybRâ€¦ https://t.co/JWRy1e3C7G,6,,8.94905E+17
176634,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/rqdpK8M2y2,6,,8.94752E+17
1056636,Watching @ReneeYoungWWE dancing GIRRLL.... https://t.co/a0YeC4Qd7h,6,,9.02631E+17
365898,You know who real Houston sports fans are cause we dont fuck with Bun making team related songs at all ðŸ˜­ðŸ˜­,4,,8.96724E+17
240347,Make sure to sign up for our newsletters to stay informed on breast cancer! #breastaware #igopink https://t.co/4EfPOoM1BX,6,,8.95404E+17
447348,Y'all Wack ðŸ˜‚,6,,8.97522E+17
1350090,Choices Counselor Patrick Hagler with valuable resources assisting @STHCatholic best cope with aftermath of HarveyðŸ‘‡https://,1,,9.05179E+17
101971,Aubomiyang too fast https://t.co/ChXRIE3HVF,6,,8.93973E+17
1686528,We got our Apple TV 4K preordered â˜ºï¸,6,,9.08588E+17
833654,sipping lean sounds fucking disgusting,6,,9.01258E+17
593196,why would someone do this... you literally CAN'T decide... https://t.co/rxpCB6lurO,6,,8.98959E+17
729227,I'm at Mbridge Solutions in Houston TX https://t.co/vkPrMYbIPE,6,,9.00357E+17
767423,Cause they are ðŸ’ðŸ¼ https://t.co/qyrlo50AZH,6,,9.00742E+17
647739,Gets the job done ðŸ’ªðŸ¾,6,,8.99483E+17
922945,"When Connor McGregor said ""It was just fatigue lemme wabble to mi corner"" ðŸ˜­ðŸ’—ðŸ˜‚ I love his accent",4,,9.01873E+17
1556550,@HISD_Supe press conference.  HISD is back in school. Only 2 week delay after Hurricane Harvey https://t.co/lsWaNzqXer,1,,9.07283E+17
363144,Just laying in bed with my brother and his girlfriend cause that's what my life is about,6,,8.9663E+17
1018164,Man s/o @KarlousM @LilRel4 them boys hit me on some personally shit seeing if there is anything they can do .. now that some #,6,,9.0237E+17
1281242,It's always people on here fake mad,6,,9.04514E+17
1742499,@Its_Colby is the dumbest nigga I know,6,,9.09252E+17
413353.1,ðŸ‘ðŸ¾ðŸ‘ðŸ¾ congrats ! https://t.co/Kf3B2v93dn,6,,8.97182E+17
1236197,@keyanteeee Bless you ðŸ’€,6,,9.04081E+17
648301,If ion get this boy Iâ€™mma just not fw nobody ðŸ˜’.,6,,8.99487E+17
