,Text,Topic 1,Topic 2,Spanish?,X.M.._twitter_id
930130,High water has all the mainlanes closed in #Spring on Hwy 99 Both EB/WB at Spg Stuebner Rd #traffic https://t.co/vuUN2yElDh ,6,,,9.01905E+17
1002345,How can you hate this man? https://t.co/G5mkOPDT7y ,6,,,9.02306E+17
308943,Bro I barely walked in this mall and already had someone ask to take me to dinner ðŸ¤£ I can't deal. ,6,,,8.96096E+17
521096,I really don't think that new image of Goku's new transformation is the final look for it ,6,,,8.98226E+17
336355,You hoes deep well lets get to subtracting ,6,,,8.96406E+17
996130,Are the DOGS OK. IM GONNNA FUCKIN CRY. STOP. https://t.co/FzDsFkXTEl ,6,,,9.02278E+17
1559413,@GhostMv8 Claro que si carnal. Me da gusto hablar contigo.. Que bueno que no te olvidaste de mi carnal! ,6,,,9.07311E+17
694505,ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/7WVSD7ANzx ,6,,,9.00019E+17
1505664,You be playing game don't even know why I spoke to you ,6,,,9.06731E+17
638280,"Good times, w one of a kind dimes.ðŸ”¥ https://t.co/ktytY7rIo2 ",6,,,8.99427E+17
1755265,Birthday tweet ðŸ˜Š ,6,,,9.09436E+17
863136,youtube is my chemistry teacher ,6,,,9.01523E+17
731765,A man that's fine and love Jesus!!!&gt;&gt;&gt; ,6,,,9.00383E+17
1858362,"Canâ€™t even get a text back, oh well ðŸ¤·ðŸ»â€â™‚ï¸ ",6,,,8.88623E+17
527141,very well said ðŸ™ŒðŸ» https://t.co/b0orQtreJi ,6,,,8.98274E+17
383170,"""I'll neck chop you inthe throat"" -@cassidi_hale ",6,,,8.96878E+17
460150,Al Gore's dad was a segregationist.Msm silent. ,6,,,8.97619E+17
1395341,One of my cousins is gonna get my poor dog who's with a neighbor in Orlando because me and my parents are stuck in Texas. No flights to FL. ,6,,,9.05589E+17
915656,"Great idea! Some T's are hesitant, so this is s great way to get them to share!#teachingleaders https://t.co/SHOnX5wETp ",6,,,9.01845E+17
621351,The first thing on my mind when I wake up is food ,6,,,8.99278E+17
1186521,Im ready for lunch ðŸ˜© ,6,,,9.03652E+17
1230711,NOOOOOOOOOOOOOOOOO!!!!!!!! https://t.co/XWRyBcZ15I ,6,,,9.04045E+17
1839322,Watching #FoodNetwork they keep talking about cooking with pee cans. Whuuuuttttt ,6,,,8.87864E+17
1058174,Best nap ever ,6,,,9.0264E+17
180436,"what about that time you whip that nigga dick out in the back seat with ppl in the car, and just start sucking it cause you was ""drunk"" lol ",6,,,8.94776E+17
953615,show me the wisdom in your movement ,6,,,9.02002E+17
1529977,Lmao #oomf this past weekðŸ˜‚ https://t.co/LEHw1iHvg9 ,6,,,9.06992E+17
364915,What would I be w out you ? I only think about u â¤ï¸ ,6,,,8.96679E+17
983090,These niggas is stupid ðŸ’€ðŸ’€ðŸ’€ðŸ’€ https://t.co/idPRujmQid ,6,,,9.02222E+17
323407,drunk on oomfâ„¢ ,6,,,8.96216E+17
1821251,All y'all sayin he's trash gonna still listen thoðŸ¤” https://t.co/v8H4HEy4sf ,6,,,8.87119E+17
1516322,@JoeBudden  whatâ€™s your thoughts on this record??? ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ or ðŸ’©ðŸ’©ðŸ’©ðŸ’© https://t.co/XAn7wWCKx0 ,6,,,9.06912E+17
32544,Te diran lo que parese pero nunca lo que fue ,6,,1,8.93228E+17
461775,@JesKartpet Hello gorgeous ,6,,,8.9763E+17
135374,Bro ain't even try to tackle him https://t.co/bnguuAP4is ,6,,,8.94352E+17
615160,I DO NOT https://t.co/aolTeIIcTF ,6,,,8.99139E+17
340084,THIS IS BY FAR TOP 3 THREADS ON TWITTER TO EVER EXIST. MY BRAIN CELLS ARE ON 10000000000! â™¥ï¸ https://t.co/NRaIYghukf ,6,,,8.96437E+17
729343,âš½ï¸âš½ï¸âš½ï¸ https://t.co/vy1AtShMvr ,6,,,9.00358E+17
824746,Anyone wanna admit that they're in love w/ me before I tuck myself in ,6,,,9.01212E+17
1654336,I was supposed to be sleep 20 min ago. Bye ,6,,,9.08335E+17
988578,Alohaaaaaaaaaaaaa show me your hulahoop ðŸŽ¶ ðŸŽ¶ ,6,,,9.02246E+17
981013,@faithbridge What is Faithbridge capacity? How many people can you shelter? ,6,,,9.02214E+17
587973,Realist shit I heard ... https://t.co/QAzCGJFK0P ,6,,,8.98905E+17
1747286,ðŸ’¯ https://t.co/7rWHktSevg ,6,,,9.09274E+17
1087883,I need to go shopping ðŸ¤¦ðŸ¾â€â™‚ï¸ ,6,,,9.02786E+17
1364672,Buscando pleito rn ,6,,1,9.05271E+17
98226,Moral of the story: eat more real pussy so you know what one looks like so you can tell the difference. #theend ,6,,,8.93936E+17
506023,I'm sooo fucking frustrated ,6,,,8.98029E+17
198731,im crazy with a good heart ,6,,,8.95E+17
819579,Here's today's Friday #wineflight now pouring for 10 dollars (for #happyhour until 6:30pm)â€¦ https://t.co/x3fO34VnUF ,6,,,9.01177E+17
1680799,THAT BOY JJ WATT SAID ITS OVERRRRRR ,6,,,9.08533E+17
1377941,Oh My https://t.co/YvdDC1mpqp ,6,,,9.05445E+17
754794,@PeterMpagi https://t.co/A9BFfTohIB ,6,,,9.00561E+17
297487,Itssss SUMMMAA TIMMEEE!!!!I don't practice Santeriaaaaa ,6,,,8.95992E+17
289078,Harleeeeeen ,6,,,8.95856E+17
403573,@united premier desk says status irrelevant because I got a good deal on thit  flight. Really? Also RUDE phone rep!! ,6,,,8.97103E+17
1340913,"Well damn bestieðŸ¤£ u gotta let some1 in soon, so I can be 1 of ur bridesmaids ðŸ’ðŸ½ or maid of honor cuz seems like I might get married b4 u ðŸ˜‰ðŸ’• https://t.co/OrD1SeOhl8 ",6,,,9.05109E+17
110852,@VincentDelRey Sign that I need new friends? ðŸ¤” ,6,,,8.9405E+17
1486823,ðŸ—£ thank you! https://t.co/uBZRH2k3nd ,6,,,9.06572E+17
1888736,They prayin for me. ,6,,,8.90022E+17
780692,checking out an item on sale and finding out it's actually not on sale and canceling the purchase lol https://t.co/REDpDzNPMt ,6,,,9.00841E+17
1560549,These niggas weren't raised right ðŸ¤¦ðŸ¾â€â™‚ï¸ https://t.co/nubAVgAlnA ,6,,,9.07321E+17
1819270,"Houston's turn. I have had New York and Boston on here, so here isâ€¦ https://t.co/qJaxrczuds ",6,,,8.87049E+17
1176215,@iMightBTorrence lol doesn't apply to me ,6,,,9.03499E+17
1246620,Azerbaijan:LITTLE KNOWN HOTBED OF CHRISTIAN PERSECUTION ,6,,,9.0416E+17
226492,Don't be funny cause I can get extra funny ,6,,,8.95283E+17
1326759,Mexico in 4 months ðŸ‡²ðŸ‡½ðŸ‡²ðŸ‡½ðŸ‡²ðŸ‡½ ,6,,,9.04922E+17
1612575,on God https://t.co/KOPRqc02Co ,6,,,9.07818E+17
1273953,Mine have gotten bigger https://t.co/m2SsPmeQX4 ,6,,,9.04456E+17
91658,@CW39Houston @worthhtx ,6,,,8.93877E+17
910790,@HCSOTexas @SheriffEd_HCSO https://t.co/XxJUTDAa7g ,6,,,9.01825E+17
789719,Happy birthday mattsvc!! So. Much. BBQ.ðŸ´ @trood70 @HighmoreMusic rickmakesitlouder @ Stockyardâ€¦ https://t.co/zDEOegAj7o ,6,,,9.00901E+17
589194,Aww how cute :( https://t.co/wJdPwHl4dz ,6,,,8.9892E+17
141066,Look at my best friend!! https://t.co/EvKNOwUXEi ,6,,,8.94391E+17
178346,Dawg ðŸ˜ðŸ˜ https://t.co/dIlUuMy06m ,6,,,8.94762E+17
21717,Where is the loyalty ? ,6,,,8.93139E+17
1015647,Sue Yung &gt; ðŸ˜ ,6,,,9.02361E+17
1476301,Ok the kids on #It were funny af ðŸ˜­ðŸ˜‚ ,6,,,9.06392E+17
1747094,Bamboozled ,6,,,9.09273E+17
1085998,FUCK THESE NIGGAS ,6,,,9.02773E+17
525678,@Kr_ANK8 You got me ðŸ¤” ,6,,,8.98263E+17
1161855,All of the food@UHouston Miller Outdoor TheaterFood #loveHouston https://t.co/se4ngCXzy4 ,6,,,9.03426E+17
955251,"I'm honestly sick of hearing ""whoopwhoop"" ",6,,,9.02008E+17
666240,@HoustonTexans @JJWatt This is why JJ  sets the bar really high on being a true NFL legend!! ,4,,,8.99709E+17
639159,Try to tell me they don't need Kap lol I dare you https://t.co/lipxFF20bB ,6,,,8.99434E+17
1402538,when you just start daydreaming about your girl out of nowhere https://t.co/9Qq9uRymp3 ,6,,,9.05637E+17
1862786,"""Welcome to my family."" @HumbleISD_LSE https://t.co/8svGLHUjAT ",6,,,8.88873E+17
1246039,@LilCeddo Sep 9th a  YÃ¸unkG HÃ¸GG coming out ðŸ˜ˆðŸ—â™¿ï¸ ,6,,,9.04156E+17
1614262,idk why i laughed so hard at this https://t.co/qsVr2T7Fni ,6,,,9.07831E+17
1237973,Join us for our 3 services tomorrow at @higherdchurch!!! #HopeAfterHarvey #HoustonStrong #HigherD https://t.co/iVvhwiw7v1 ,6,,,9.04094E+17
1664277,"Backstory: ""Grateful"" (feat. @johndewmusic @kashmere_don )| ðŸŽ¥: @damienrandle ..Jett I Masstyrâ€¦ https://t.co/QI26nvFbsk ",6,,,9.08422E+17
209291,Sorry 4 the wait nigga ...Shidd I'm sorry for dem other guys ,6,,,8.95084E+17
1361256,Somebody take me to the Cheesecake Factory ðŸ˜… ,6,,,9.05254E+17
1457401,AT&amp;T #Volunteers donated water &amp; phones for those in need #Houston Area Women's Center today. #lifeatATT #ATTcares #leaderswholead @hawctalk https://t.co/jTldC6xNnC ,6,,,9.06234E+17
1873466,Always impressed by how much work goes into putting on a Coach's Night by @HoustonAMClub -- and for a great cause (scholarships). ,4,,,8.89326E+17
1441172,Boo wya ,6,,,9.06016E+17
1297613,"@ChickfilA Your app isn't working.   Says my location is closed for remodeling, says no longer breakfast hours. ",6,,,9.04678E+17
925507,@SageCommander no threat...just betting your tone would change if you weren't anonymous Twitter douche calling me names.. ,6,,,9.01884E+17
1705701,"So, @RedCross backs out of housing 1,000 #HoustonHarveyVictims ? I bet the higher ups still got paid their big bucks #NotCoolB @KHOU ",1,,,9.08832E+17
707297,I should have left them at home ðŸ¤¦ðŸ¾â€â™€ï¸ ,6,,,9.00128E+17
21685,Q3 Role playing fosters critical thinking and engages student interest !! ,6,,,8.93139E+17
387385,BITCH WAIT WHAT SLXIDHSBWLSLCUYCSBODUCHABWBDK CERSEI PREGGO AND CLAIMING JAMIE AS BABY DADDY!? #GameOfThrones ,6,,,8.9691E+17
1056313,"Thankful for my parents for always being there when we need them! These are my #pastors,â€¦ https://t.co/LAbVvwWL2I ",6,,,9.0263E+17
378421,@jbarrow12 @robpod30 U could see the surprise before u opened it sir therefore what ,6,,,8.96842E+17
663847,It's just like @taylorswift13 to make a solar eclipse about her. ðŸ™„ ,6,,,8.99694E+17
43301,WTFFF ,6,,,8.93311E+17
753319,No #selfie fail this time. Only you could get me to this insanity. #leftmybootsathomeâ€¦ https://t.co/VvPTg4Iv5J ,6,,,9.00552E+17
1331824,ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/GQCIE6s5VB ,6,,,9.04963E+17
923769,Trying to make it into Houston #Harvey2017 https://t.co/ho9MMchsqo ,6,,,9.01876E+17
1800968,Hey look! That's me! Thanks @Splitsider ðŸ˜ https://t.co/xJVVI8Jk1B ,6,,,9.09896E+17
1087117,As of 1AM 8/30 @CCCHouston is under capacity and still accepting evacuees. 7550 Cherry Park Drive #hurricaneharvey ,1,,,9.0278E+17
928919,I mean you can't get to nobody with this ocean in the way https://t.co/sBE1Y1dmGS ,6,,,9.01899E+17
1569582,@doitlikemariah_ ðŸ˜‚ðŸ˜‚ no bullshit bro I was OUT OF THERE thanks riahâ¤ï¸ðŸ˜˜ðŸ˜˜ ,6,,,9.07403E+17
998717,"#USGS08041700 - Pine Island Bayou nr Sour Lake, TXHeight: 32.94ft â–² (25ft)Flow: 17300cfshttps://t.co/v7hFU3rwwy ",6,,,9.02289E+17
109420,Yeaaaaaa I ain't driving no more ,6,,,8.94039E+17
877307,"Aviso de Tornado incluye Pinehurst TX, Waller TX, Pine Island TX hasta las 8:45 PM CDT https://t.co/CVfA4mdAb7 ",6,,,9.01614E+17
1275583,all i do is grind and pray ,6,,,9.04471E+17
1796218,i'm a northside backstreet specialist ,6,,,9.09854E+17
444003,@KWillOG @BodegaGod He can catch these hands for his birthday. Gift wrapped and ready to go. ,6,,,8.97496E+17
853394,@nashvillescoop @realDonaldTrump @fema That was an accurate summation! ,2,,,9.0146E+17
932172,I chuckled https://t.co/A74ZACHJzO ,6,,,9.01914E+17
245311,debating should i get this 3 for 25 ,6,,,8.9544E+17
780338,LMFAOOOOO I CANT https://t.co/a9A7DovT7s ,6,,,9.00838E+17
1921810,Style and Comfort.....#ideiascriativas #ideiascriativas #house #houzz #hometown #homemadefoodâ€¦ https://t.co/ikTeQ6ATz7 ,6,,,8.91488E+17
1369017,ITS MY BIRTHDAY EHHHðŸ˜œ #20 ,6,,,9.05296E+17
74518,@Lornell20 ðŸ˜‚ https://t.co/anKyM1uRAK ,6,,,8.93647E+17
608189,SELLING A$AP MOB TICKET HMU â€¼ï¸â€¼ï¸ ,6,,,8.99088E+17
808654,@a_lesleigh https://t.co/RwJ3R71Enz ,6,,,9.01107E+17
1786926,Won't be no fuckin country song https://t.co/2rW7x00exo ,6,,,9.09765E+17
317430,UGHHHH ,6,,,8.96168E+17
1270816,@SpeakerRyan @SenateMajLdr @SenateGOP @SenateDems @HouseGOP @HouseDemocrats @realDonaldTrump Is Congress PROUD going on VACATION while WORLD ,2,,,9.0443E+17
1897515,"ðŸ’¯ðŸ’¯ðŸ’¯ houston55 ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥#MoeBetterTeam ðŸ’ˆðŸ’¯ðŸ™ŒðŸ¾ðŸ™ŒðŸ¾ðŸ™ŒðŸ¾ ... For Appointments and ""WALK-INS"" call the shop:â€¦ https://t.co/nmPO6AcL22 ",6,,,8.90404E+17
1066932,SALIO EL SOL en #Houston ,6,,1,9.02683E+17
1470350,@JTriggaThomas happy birthdayðŸŽ‰ðŸŽ‰i want my hat back :-) ,6,,,9.06346E+17
291168,I always look like the bad guy lmao ðŸ˜‚ðŸ¤¦ðŸ¿â€â™‚ï¸ ,6,,,8.95871E+17
1879184,another day at the office... @ Pappas Restaurants Warehouse https://t.co/fHXZWyMO43 ,6,,,8.89615E+17
906420,This is the first time I've seen the pond near my complex go over its banks. There is a sidewalkâ€¦ https://t.co/zyaAJYjMeV ,6,,,9.01796E+17
1877796,Spend a day at the movies and get out of the heat at Pier 21 Theater! ðŸ“½ðŸŽž #galvestonsummer #galvestonhistory #pier21 https://t.co/p0ElKX8Jjg ,6,,,8.89572E+17
175001,ðŸ‘€ðŸ‘€ðŸ‘€ðŸ‘€ https://t.co/RAmeEtlEY9 ,6,,,8.94743E+17
1818876,"@alexdelbarrio I noticed Tad made a comment about finding an owner who will keep the team in Houston, was there ever whispers about them leaving? ",6,,,8.87034E+17
915769,"good morning, ariana grande deserves artist of the year at the #VMAs after all that sheâ€™s done for music and her fans this year ",6,,,9.01846E+17
399151,@MSMGlildewitt @_lilPacMan bet .. you first ,6,,,8.96994E+17
582360,Happy birthday to my friend forever @_RyanTagle !! Have to best day! :-)) ,6,,,8.98779E+17
367785,I get to see some of my favorite people today and I might actually cry. ,6,,,8.96752E+17
1542032,Peanut butter jelly sandwich for the win ,6,,,9.07081E+17
478243,"Anger has a direct correlation to ignorance, I haaaave to remember that ",6,,,8.97821E+17
1168226,I love @brandi_chanel ðŸ’• ,6,,,9.03459E+17
955903,Another rainy night of waking up every hour. ,6,,,9.0201E+17
374352,I'm never on time smh  but I do show up ,6,,,8.96809E+17
497679,"@CNN Yep fake news, prob not a real thing. From what I see at Berkeley &amp; around the country - terrorists is a much more suitable name for them. ",2,,,8.97974E+17
843738,skinny https://t.co/hhAM4c44OX ,6,,,9.01311E+17
582272,Real possibility of doing something special here ,6,,,8.98778E+17
1008710,ðŸ˜‚ðŸ˜­ðŸ˜­ðŸ˜‚ðŸ˜­ðŸ˜‚ https://t.co/pMsoIiRz9F ,6,,,9.02334E+17
96827,@barstoolsports @AmberRouen ,6,,,8.93924E+17
775658,Major moves ðŸ™ðŸ½ ,6,,,9.00804E+17
757119,"Thanks Coach Shawn, really means a lot!! https://t.co/VGiPLxktg0 ",6,,,9.00575E+17
87054,Niggas be on Lotus mode 24/7 smh. ðŸ˜­ðŸ˜­ðŸ˜­ ,6,,,8.93819E+17
467964,Today's work out was a success ðŸ’ªðŸ¼ ,6,,,8.97667E+17
988441,Help your neighbors ,6,,,9.02245E+17
895219,Bruh I steady see these childish tweets ðŸ˜‚ https://t.co/HzzHJjoVJm ,6,,,9.01678E+17
1316213,Tbh lmaooo https://t.co/Be1glHiSgH ,6,,,9.04855E+17
1806885,When you follow people and they don't follow back https://t.co/7ToUPwU4CJ ,6,,,8.86438E+17
1023105,@Salon Making things up discredits your cause ,6,,,9.02388E+17
1221160,@mrdonaldmouse1. Well they said that about our President too https://t.co/DRmajDmbdh ,2,,,9.0395E+17
1526706,LMFAOOOOOOOOOOOOO NEEDS TO RETIRE AND BECOME MAYOR OF HOUSTON https://t.co/PUEvup2oVj ,6,,,9.06969E+17
1808009,tired asfðŸ˜´ ,6,,,8.86506E+17
1305420,1970: We will have flying cars in 2017 2017: https://t.co/VtJy1qwNYD ,6,,,9.04766E+17
653137,Look at the stars ,6,,,8.99543E+17
754868,ðŸ™ˆðŸ˜©ðŸ’¦imma eat your ass when I see you at school tiny ass small hands ass thic ass cute ass bitch ass hoe ass imy ILY MAMAS &lt;33 ,6,,,9.00561E+17
1918477,"""First you learn, then you remove the L"" #EarnIt ",6,,,8.9138E+17
272892,"""I don't play ping pong. I play grown man tennis."" -- Gavin #DecodesInternetOutage ",6,,,8.95735E+17
1615146,#sheeshlife #hookah #Houston #katytexas @ KB Home Katy Manor Trails https://t.co/fIy73iuTA1 ,6,,,9.07838E+17
949789,Not worried about Donald rn ðŸ™„ ,6,,,9.01989E+17
1508579,So happy to be back with my fave people! ðŸ’•ðŸ’•Had so much fun being a Rho Gamma but happy to be back homeâ›µï¸ @SHSUTRISIGMA https://t.co/oZvl07yJC3 ,6,,,9.06756E+17
82929,Not having to set an alarm for 6am is a blessing ,6,,,8.93714E+17
1224532,Going for an adventure today ,6,,,9.04002E+17
134370,PENAL PENAL PENAL PENAL ,6,,,8.94343E+17
524468,Never reduce a target. Just improve the accuracy ,6,,,8.98253E+17
1329780,Happy birthday love ðŸŽðŸŽ‚ https://t.co/SXVlZY1lv6 ,6,,,9.04942E+17
1115014,"#USGS08066500 - Trinity Rv at Romayor, TXHeight: 42.37ft â–¼ (40ft)Flow: 102000cfshttps://t.co/R70urdXZSv ",6,,,9.03032E+17
189358,I'm not a mean person so if we ever fight it's Your Fault ,6,,,8.94916E+17
686259,@StrangeKeith @MenkTheDon I've done that before....not wise ðŸ˜‚ ,6,,,8.99861E+17
1072631,@OKAYkeyia Keyia?? ,6,,,9.02708E+17
1152258,On my life I would've beat the shit out of you! You would've had all types of knots on yo head https://t.co/BFauO3hsb3 ,6,,,9.03357E+17
366829,https://t.co/YvWaDiKyMy ,6,,,8.96741E+17
1175135,nothing lasts forever https://t.co/8MOq8S9COr ,6,,,9.03492E+17
1584304,"you need love, im loving ",6,,,9.07583E+17
1061259,wish people would check up on me :/ ,6,,,9.02655E+17
1875743,Reality kicking in ðŸ™„ ,6,,,8.89498E+17
53859,almost got annoyed but I gotta PROTECT my ENERGY you understand what i'm saying ,6,,,8.93462E+17
1109865,#style #fashionblogger #fashionweek #fashion #LadiesDay #womenhttps://t.co/ytQFxkLn0r https://t.co/7Ftf70stkM ,6,,,9.02996E+17
616321,I don't understand why I keep getting hurt ,6,,,8.99151E+17
338699,someone come whoop Cole assðŸ˜¹ ,6,,,8.96425E+17
639327,"@bobvail My baseball team sucks, our football team is a laughing stock, I'm in TX, and I don't need your sass... ",4,,,8.99435E+17
55841,âš ï¸WARNINGâš ï¸ Our Birthday Cake Cookies are dangerously addictive... Where are all our LEO'S at?!â€¦ https://t.co/57yBH6KnNU ,6,,,8.93488E+17
647075,felt great to get that off my chest ,6,,,8.99479E+17
746402,Someone come overrrr ,6,,,9.00505E+17
268453,@CNN as I'm forced to watch the garbage your channel puts out ! I see your people saying President Trumps needs!? He has We The People fools ,2,,,8.95698E+17
1768394,Pull my heart out my chest ,6,,,9.09545E+17
925538,Hell NAWL. https://t.co/lzuNm8cwRn ,6,,,9.01884E+17
208136,A story in two tweets. https://t.co/WkWBYZFrkQ ,6,,,8.95076E+17
454924,Why is work playing all these depressing songs? ,6,,,8.97581E+17
1205097,Off to a fresh new start I pray and hope that God leads me in the right path to success ðŸ¤žðŸ¾â¤ï¸ðŸ™ðŸ½ ,6,,,9.03787E+17
1387203,Second place dont win no prize boo ðŸ˜˜ ,6,,,9.05522E+17
309264,I think I'm done with work for the day. #DeepCouchSitting ,6,,,8.96099E+17
1427627,Ya know i always considered all the powerpuff girls black already ðŸ˜‚ ,6,,,9.05925E+17
639352,Been craving dim sum ,6,,,8.99435E+17
223168,If you've seen me twerk or my nudes then das how u know ur fr my friend ðŸ’– ,6,,,8.95189E+17
79904,#health #fitness #diet #gym https://t.co/7AY1g1a5yq ,6,,,8.93688E+17
557610,@itsARCHIEEEtho Sunday ,6,,,8.98584E+17
866005,If you got it like you say you got it why you in my face ,6,,,9.01543E+17
